Hotel Name,Price,Room Type,Rating,Number of ratings,Available Rooms,Max Occupancy Allowed,Address,Lat,Long,Map Link,Images,Oyo ID
OYO 72773 Hotel Kashvi International,1798,Classic (2X),,,16,3,"Gali No. 6, 8171 Arakashan Road , Paharganj, Delhi",28.646582,77.213332,https://bit.ly/2UCY9ov,https://images.oyoroomscdn.com/uploads/hotel_image/102060/ec7cab10a7302d2c.jpg,DEL2577
Capital O 77148 Jasram Heritage,1762,Classic (2X),,,79,3,"Shiv Temple, Jasola Roads, Jasola, Sarita Vihar Tehsil, South East, Delhi",28.5444500275931,77.2909887693822,https://bit.ly/2Q7J271,https://images.oyoroomscdn.com/uploads/hotel_image/108176/7882dc47f8628b7e.jpg,DEL2883
SPOT ON 75146 Main View Guest House,577,SPOT ON NON-AC,4.6,2186,2,3,"Gali No 1, West Rajiv Nagar, Gurgaon",28.472778,77.033142,https://bit.ly/3kDrlGY,https://images.oyoroomscdn.com/uploads/hotel_image/105534/774bbbd692b708de.jpg,GRG2073
Collection O 81326 Hotel Dolphin,992,Classic (2X),4.7,88,26,3,"Vasant Vihar Tehsil, Delhi Transit, India, Delhi Transit",28.5473706,77.126809,https://bit.ly/3BnLdWN,https://images.oyoroomscdn.com/uploads/hotel_image/113233/48bb9412e78e6c33.jpg,DTT051
OYO 29941 Hotel Hukum Palace,1029,Deluxe (3X),3.8,21,22,3,"Vasant Kunj Road, Near Corporation Bank, Abdul Gaffar Khan Marg, Mahipalpur Village, Delhi Transit",28.5433858,77.1285294,http://bit.ly/2EKLXK3,https://images.oyoroomscdn.com/uploads/hotel_image/51005/0e1dc8ed28dc703b.jpg,DEL1394
OYO 30462 Hotel Ivy,988,Classic (2X),4.7,2325,11,3,"Road No. 2, Near Hotel Aeroporto, Block B, Mahipalpur Village, Delhi Transit",28.548454287081242,77.12814348441404,https://bit.ly/3rra9bw,https://images.oyoroomscdn.com/uploads/hotel_image/51741/659455ae612430e6.jpg,DEL1414
OYO 8462 Hotel Galaxy,979,Classic (2X),4.3,244,30,3," Gali No.1, Mahipalpur, Delhi Transit",28.546936,77.126428,http://bit.ly/2VWuZmw,https://images.oyoroomscdn.com/uploads/hotel_image/13957/c8b4e3d112dfef00.mp4,DEL718
OYO 78196 Townhouse 223 Kanhai Chowk Sector 45,1538,Classic (2X),4.5,931,20,3,"682 P, Gurgaon",28.44467,77.07422,https://bit.ly/2WNAwtF,https://images.oyoroomscdn.com/uploads/hotel_image/109422/b536f77d5008865b.jpg,GRG2202
OYO 14777 White House Residency,1568,Classic (2X),4.5,95,10,3,"K-3/2, DLF Phase 2, Sector 25, Gurgaon, Gurgaon",28.4819429,77.0858828,http://bit.ly/2KYYYRs,https://images.oyoroomscdn.com/uploads/hotel_image/37247/a3261d4cc92367e6.jpg,GRG934
SPOT ON 65948 Royal Villa,807,SPOT ON NON-AC,4.4,191,9,3,"H block, ashok vihar phase-3, behing TVS showroom, palam vihar rooad, Gurgaon",28.500484,77.027428,http://bit.ly/37QDKAR,https://images.oyoroomscdn.com/uploads/hotel_image/89452/6ac564ffc6d6ce88.jpg,GRG1853
